"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",2718,"GO",2018
"(0,1]","MASCULINO",3238,"GO",2018
"(1,5]","FEMININO",6127,"GO",2018
"(1,5]","MASCULINO",7172,"GO",2018
"(5,10]","FEMININO",4442,"GO",2018
"(5,10]","MASCULINO",6078,"GO",2018
"(10,15]","FEMININO",4942,"GO",2018
"(10,15]","MASCULINO",5078,"GO",2018
"(15,20]","FEMININO",20411,"GO",2018
"(15,20]","MASCULINO",7168,"GO",2018
"(20,25]","FEMININO",25209,"GO",2018
"(20,25]","MASCULINO",8963,"GO",2018
"(25,30]","FEMININO",20993,"GO",2018
"(25,30]","MASCULINO",9036,"GO",2018
"(30,35]","FEMININO",17463,"GO",2018
"(30,35]","MASCULINO",9662,"GO",2018
"(35,40]","FEMININO",14407,"GO",2018
"(35,40]","MASCULINO",10723,"GO",2018
"(40,50]","FEMININO",22851,"GO",2018
"(40,50]","MASCULINO",21295,"GO",2018
"(50,60]","FEMININO",20516,"GO",2018
"(50,60]","MASCULINO",22013,"GO",2018
"(60,70]","FEMININO",18123,"GO",2018
"(60,70]","MASCULINO",20496,"GO",2018
"(70,80]","FEMININO",14417,"GO",2018
"(70,80]","MASCULINO",15487,"GO",2018
"(80,Inf]","FEMININO",9597,"GO",2018
"(80,Inf]","MASCULINO",8891,"GO",2018
NA,"FEMININO",1718,"GO",2018
NA,"MASCULINO",1983,"GO",2018
