"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",3058,"GO",2016
"(0,1]","MASCULINO",3539,"GO",2016
"(1,5]","FEMININO",6757,"GO",2016
"(1,5]","MASCULINO",8176,"GO",2016
"(5,10]","FEMININO",5099,"GO",2016
"(5,10]","MASCULINO",6601,"GO",2016
"(10,15]","FEMININO",5359,"GO",2016
"(10,15]","MASCULINO",5306,"GO",2016
"(15,20]","FEMININO",21673,"GO",2016
"(15,20]","MASCULINO",8031,"GO",2016
"(20,25]","FEMININO",23910,"GO",2016
"(20,25]","MASCULINO",9270,"GO",2016
"(25,30]","FEMININO",20389,"GO",2016
"(25,30]","MASCULINO",9604,"GO",2016
"(30,35]","FEMININO",16409,"GO",2016
"(30,35]","MASCULINO",10193,"GO",2016
"(35,40]","FEMININO",14059,"GO",2016
"(35,40]","MASCULINO",10860,"GO",2016
"(40,50]","FEMININO",22638,"GO",2016
"(40,50]","MASCULINO",21554,"GO",2016
"(50,60]","FEMININO",20485,"GO",2016
"(50,60]","MASCULINO",22081,"GO",2016
"(60,70]","FEMININO",17865,"GO",2016
"(60,70]","MASCULINO",20407,"GO",2016
"(70,80]","FEMININO",14420,"GO",2016
"(70,80]","MASCULINO",15227,"GO",2016
"(80,Inf]","FEMININO",9047,"GO",2016
"(80,Inf]","MASCULINO",8262,"GO",2016
NA,"FEMININO",1539,"GO",2016
NA,"MASCULINO",2011,"GO",2016
