"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",2778,"AM",2016
"(0,1]","MASCULINO",3171,"AM",2016
"(1,5]","FEMININO",4963,"AM",2016
"(1,5]","MASCULINO",6185,"AM",2016
"(5,10]","FEMININO",3697,"AM",2016
"(5,10]","MASCULINO",5158,"AM",2016
"(10,15]","FEMININO",5797,"AM",2016
"(10,15]","MASCULINO",3222,"AM",2016
"(15,20]","FEMININO",22345,"AM",2016
"(15,20]","MASCULINO",2958,"AM",2016
"(20,25]","FEMININO",21820,"AM",2016
"(20,25]","MASCULINO",3219,"AM",2016
"(25,30]","FEMININO",16609,"AM",2016
"(25,30]","MASCULINO",3244,"AM",2016
"(30,35]","FEMININO",12103,"AM",2016
"(30,35]","MASCULINO",3384,"AM",2016
"(35,40]","FEMININO",7502,"AM",2016
"(35,40]","MASCULINO",3062,"AM",2016
"(40,50]","FEMININO",6674,"AM",2016
"(40,50]","MASCULINO",5607,"AM",2016
"(50,60]","FEMININO",5215,"AM",2016
"(50,60]","MASCULINO",6245,"AM",2016
"(60,70]","FEMININO",4515,"AM",2016
"(60,70]","MASCULINO",5872,"AM",2016
"(70,80]","FEMININO",3401,"AM",2016
"(70,80]","MASCULINO",4124,"AM",2016
"(80,Inf]","FEMININO",2331,"AM",2016
"(80,Inf]","MASCULINO",2349,"AM",2016
NA,"FEMININO",1507,"AM",2016
NA,"MASCULINO",976,"AM",2016
