"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",2267,"MS",2016
"(0,1]","MASCULINO",2706,"MS",2016
"(1,5]","FEMININO",4273,"MS",2016
"(1,5]","MASCULINO",5224,"MS",2016
"(5,10]","FEMININO",3014,"MS",2016
"(5,10]","MASCULINO",4086,"MS",2016
"(10,15]","FEMININO",3270,"MS",2016
"(10,15]","MASCULINO",2688,"MS",2016
"(15,20]","FEMININO",12746,"MS",2016
"(15,20]","MASCULINO",3463,"MS",2016
"(20,25]","FEMININO",13972,"MS",2016
"(20,25]","MASCULINO",3921,"MS",2016
"(25,30]","FEMININO",11313,"MS",2016
"(25,30]","MASCULINO",3661,"MS",2016
"(30,35]","FEMININO",8749,"MS",2016
"(30,35]","MASCULINO",3752,"MS",2016
"(35,40]","FEMININO",6283,"MS",2016
"(35,40]","MASCULINO",3870,"MS",2016
"(40,50]","FEMININO",9112,"MS",2016
"(40,50]","MASCULINO",8482,"MS",2016
"(50,60]","FEMININO",8752,"MS",2016
"(50,60]","MASCULINO",9878,"MS",2016
"(60,70]","FEMININO",7807,"MS",2016
"(60,70]","MASCULINO",9705,"MS",2016
"(70,80]","FEMININO",6552,"MS",2016
"(70,80]","MASCULINO",7844,"MS",2016
"(80,Inf]","FEMININO",4324,"MS",2016
"(80,Inf]","MASCULINO",4280,"MS",2016
NA,"FEMININO",748,"MS",2016
NA,"MASCULINO",880,"MS",2016
