"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",2669,"AM",2017
"(0,1]","MASCULINO",3301,"AM",2017
"(1,5]","FEMININO",5109,"AM",2017
"(1,5]","MASCULINO",6402,"AM",2017
"(5,10]","FEMININO",3674,"AM",2017
"(5,10]","MASCULINO",5128,"AM",2017
"(10,15]","FEMININO",5744,"AM",2017
"(10,15]","MASCULINO",3292,"AM",2017
"(15,20]","FEMININO",22720,"AM",2017
"(15,20]","MASCULINO",3180,"AM",2017
"(20,25]","FEMININO",23031,"AM",2017
"(20,25]","MASCULINO",3345,"AM",2017
"(25,30]","FEMININO",16971,"AM",2017
"(25,30]","MASCULINO",3369,"AM",2017
"(30,35]","FEMININO",12840,"AM",2017
"(30,35]","MASCULINO",3408,"AM",2017
"(35,40]","FEMININO",8237,"AM",2017
"(35,40]","MASCULINO",3186,"AM",2017
"(40,50]","FEMININO",7349,"AM",2017
"(40,50]","MASCULINO",5879,"AM",2017
"(50,60]","FEMININO",5655,"AM",2017
"(50,60]","MASCULINO",6851,"AM",2017
"(60,70]","FEMININO",5080,"AM",2017
"(60,70]","MASCULINO",6640,"AM",2017
"(70,80]","FEMININO",3746,"AM",2017
"(70,80]","MASCULINO",4480,"AM",2017
"(80,Inf]","FEMININO",2697,"AM",2017
"(80,Inf]","MASCULINO",2561,"AM",2017
NA,"FEMININO",2059,"AM",2017
NA,"MASCULINO",1554,"AM",2017
