"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",2136,"MS",2015
"(0,1]","MASCULINO",2715,"MS",2015
"(1,5]","FEMININO",4177,"MS",2015
"(1,5]","MASCULINO",5080,"MS",2015
"(5,10]","FEMININO",2883,"MS",2015
"(5,10]","MASCULINO",4088,"MS",2015
"(10,15]","FEMININO",3601,"MS",2015
"(10,15]","MASCULINO",2782,"MS",2015
"(15,20]","FEMININO",13656,"MS",2015
"(15,20]","MASCULINO",3583,"MS",2015
"(20,25]","FEMININO",14111,"MS",2015
"(20,25]","MASCULINO",3854,"MS",2015
"(25,30]","FEMININO",11672,"MS",2015
"(25,30]","MASCULINO",3805,"MS",2015
"(30,35]","FEMININO",9104,"MS",2015
"(30,35]","MASCULINO",4010,"MS",2015
"(35,40]","FEMININO",6185,"MS",2015
"(35,40]","MASCULINO",3903,"MS",2015
"(40,50]","FEMININO",9557,"MS",2015
"(40,50]","MASCULINO",8718,"MS",2015
"(50,60]","FEMININO",8840,"MS",2015
"(50,60]","MASCULINO",9899,"MS",2015
"(60,70]","FEMININO",7720,"MS",2015
"(60,70]","MASCULINO",9327,"MS",2015
"(70,80]","FEMININO",6382,"MS",2015
"(70,80]","MASCULINO",7614,"MS",2015
"(80,Inf]","FEMININO",4056,"MS",2015
"(80,Inf]","MASCULINO",4072,"MS",2015
NA,"FEMININO",774,"MS",2015
NA,"MASCULINO",895,"MS",2015
