"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",462,"AC",2021
"(0,1]","MASCULINO",507,"AC",2021
"(1,5]","FEMININO",832,"AC",2021
"(1,5]","MASCULINO",1214,"AC",2021
"(5,10]","FEMININO",681,"AC",2021
"(5,10]","MASCULINO",914,"AC",2021
"(10,15]","FEMININO",1298,"AC",2021
"(10,15]","MASCULINO",713,"AC",2021
"(15,20]","FEMININO",5177,"AC",2021
"(15,20]","MASCULINO",993,"AC",2021
"(20,25]","FEMININO",5695,"AC",2021
"(20,25]","MASCULINO",1124,"AC",2021
"(25,30]","FEMININO",4619,"AC",2021
"(25,30]","MASCULINO",1099,"AC",2021
"(30,35]","FEMININO",3621,"AC",2021
"(30,35]","MASCULINO",1090,"AC",2021
"(35,40]","FEMININO",2767,"AC",2021
"(35,40]","MASCULINO",1230,"AC",2021
"(40,50]","FEMININO",2795,"AC",2021
"(40,50]","MASCULINO",2534,"AC",2021
"(50,60]","FEMININO",1877,"AC",2021
"(50,60]","MASCULINO",2314,"AC",2021
"(60,70]","FEMININO",1603,"AC",2021
"(60,70]","MASCULINO",2050,"AC",2021
"(70,80]","FEMININO",1251,"AC",2021
"(70,80]","MASCULINO",1554,"AC",2021
"(80,Inf]","FEMININO",850,"AC",2021
"(80,Inf]","MASCULINO",886,"AC",2021
NA,"FEMININO",405,"AC",2021
NA,"MASCULINO",506,"AC",2021
