"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",1966,"RO",2019
"(0,1]","MASCULINO",2437,"RO",2019
"(1,5]","FEMININO",3847,"RO",2019
"(1,5]","MASCULINO",5059,"RO",2019
"(5,10]","FEMININO",2892,"RO",2019
"(5,10]","MASCULINO",4049,"RO",2019
"(10,15]","FEMININO",2519,"RO",2019
"(10,15]","MASCULINO",2333,"RO",2019
"(15,20]","FEMININO",9146,"RO",2019
"(15,20]","MASCULINO",2563,"RO",2019
"(20,25]","FEMININO",11110,"RO",2019
"(20,25]","MASCULINO",3116,"RO",2019
"(25,30]","FEMININO",9424,"RO",2019
"(25,30]","MASCULINO",2919,"RO",2019
"(30,35]","FEMININO",7118,"RO",2019
"(30,35]","MASCULINO",2925,"RO",2019
"(35,40]","FEMININO",5334,"RO",2019
"(35,40]","MASCULINO",3209,"RO",2019
"(40,50]","FEMININO",6594,"RO",2019
"(40,50]","MASCULINO",6231,"RO",2019
"(50,60]","FEMININO",5094,"RO",2019
"(50,60]","MASCULINO",6805,"RO",2019
"(60,70]","FEMININO",4855,"RO",2019
"(60,70]","MASCULINO",6446,"RO",2019
"(70,80]","FEMININO",3617,"RO",2019
"(70,80]","MASCULINO",4953,"RO",2019
"(80,Inf]","FEMININO",2385,"RO",2019
"(80,Inf]","MASCULINO",2865,"RO",2019
NA,"FEMININO",995,"RO",2019
NA,"MASCULINO",1210,"RO",2019
