"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",3027,"GO",2019
"(0,1]","MASCULINO",3726,"GO",2019
"(1,5]","FEMININO",6764,"GO",2019
"(1,5]","MASCULINO",8137,"GO",2019
"(5,10]","FEMININO",5038,"GO",2019
"(5,10]","MASCULINO",6598,"GO",2019
"(10,15]","FEMININO",5032,"GO",2019
"(10,15]","MASCULINO",5058,"GO",2019
"(15,20]","FEMININO",19431,"GO",2019
"(15,20]","MASCULINO",7375,"GO",2019
"(20,25]","FEMININO",25707,"GO",2019
"(20,25]","MASCULINO",9627,"GO",2019
"(25,30]","FEMININO",21205,"GO",2019
"(25,30]","MASCULINO",9414,"GO",2019
"(30,35]","FEMININO",17664,"GO",2019
"(30,35]","MASCULINO",10050,"GO",2019
"(35,40]","FEMININO",14764,"GO",2019
"(35,40]","MASCULINO",11385,"GO",2019
"(40,50]","FEMININO",23513,"GO",2019
"(40,50]","MASCULINO",22558,"GO",2019
"(50,60]","FEMININO",22151,"GO",2019
"(50,60]","MASCULINO",23622,"GO",2019
"(60,70]","FEMININO",19324,"GO",2019
"(60,70]","MASCULINO",21945,"GO",2019
"(70,80]","FEMININO",15646,"GO",2019
"(70,80]","MASCULINO",16541,"GO",2019
"(80,Inf]","FEMININO",10194,"GO",2019
"(80,Inf]","MASCULINO",9515,"GO",2019
NA,"FEMININO",1778,"GO",2019
NA,"MASCULINO",1904,"GO",2019
