"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",2401,"PB",2015
"(0,1]","MASCULINO",3037,"PB",2015
"(1,5]","FEMININO",4833,"PB",2015
"(1,5]","MASCULINO",6126,"PB",2015
"(5,10]","FEMININO",3404,"PB",2015
"(5,10]","MASCULINO",4558,"PB",2015
"(10,15]","FEMININO",4155,"PB",2015
"(10,15]","MASCULINO",2949,"PB",2015
"(15,20]","FEMININO",15228,"PB",2015
"(15,20]","MASCULINO",3646,"PB",2015
"(20,25]","FEMININO",16125,"PB",2015
"(20,25]","MASCULINO",3728,"PB",2015
"(25,30]","FEMININO",15027,"PB",2015
"(25,30]","MASCULINO",4143,"PB",2015
"(30,35]","FEMININO",11714,"PB",2015
"(30,35]","MASCULINO",4181,"PB",2015
"(35,40]","FEMININO",8073,"PB",2015
"(35,40]","MASCULINO",4216,"PB",2015
"(40,50]","FEMININO",10190,"PB",2015
"(40,50]","MASCULINO",8578,"PB",2015
"(50,60]","FEMININO",8565,"PB",2015
"(50,60]","MASCULINO",8938,"PB",2015
"(60,70]","FEMININO",8295,"PB",2015
"(60,70]","MASCULINO",8264,"PB",2015
"(70,80]","FEMININO",7671,"PB",2015
"(70,80]","MASCULINO",6683,"PB",2015
"(80,Inf]","FEMININO",5972,"PB",2015
"(80,Inf]","MASCULINO",4672,"PB",2015
NA,"FEMININO",1244,"PB",2015
NA,"MASCULINO",1278,"PB",2015
