"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",3423,"GO",2015
"(0,1]","MASCULINO",4152,"GO",2015
"(1,5]","FEMININO",7019,"GO",2015
"(1,5]","MASCULINO",8946,"GO",2015
"(5,10]","FEMININO",5732,"GO",2015
"(5,10]","MASCULINO",7579,"GO",2015
"(10,15]","FEMININO",6055,"GO",2015
"(10,15]","MASCULINO",5837,"GO",2015
"(15,20]","FEMININO",23509,"GO",2015
"(15,20]","MASCULINO",8777,"GO",2015
"(20,25]","FEMININO",24911,"GO",2015
"(20,25]","MASCULINO",10031,"GO",2015
"(25,30]","FEMININO",22050,"GO",2015
"(25,30]","MASCULINO",10300,"GO",2015
"(30,35]","FEMININO",17753,"GO",2015
"(30,35]","MASCULINO",11126,"GO",2015
"(35,40]","FEMININO",14790,"GO",2015
"(35,40]","MASCULINO",11303,"GO",2015
"(40,50]","FEMININO",24365,"GO",2015
"(40,50]","MASCULINO",22797,"GO",2015
"(50,60]","FEMININO",21853,"GO",2015
"(50,60]","MASCULINO",22565,"GO",2015
"(60,70]","FEMININO",18978,"GO",2015
"(60,70]","MASCULINO",21006,"GO",2015
"(70,80]","FEMININO",15624,"GO",2015
"(70,80]","MASCULINO",16728,"GO",2015
"(80,Inf]","FEMININO",9447,"GO",2015
"(80,Inf]","MASCULINO",8912,"GO",2015
NA,"FEMININO",1746,"GO",2015
NA,"MASCULINO",2098,"GO",2015
