"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",634,"AP",2016
"(0,1]","MASCULINO",732,"AP",2016
"(1,5]","FEMININO",1193,"AP",2016
"(1,5]","MASCULINO",1416,"AP",2016
"(5,10]","FEMININO",757,"AP",2016
"(5,10]","MASCULINO",1000,"AP",2016
"(10,15]","FEMININO",1098,"AP",2016
"(10,15]","MASCULINO",473,"AP",2016
"(15,20]","FEMININO",5138,"AP",2016
"(15,20]","MASCULINO",428,"AP",2016
"(20,25]","FEMININO",4926,"AP",2016
"(20,25]","MASCULINO",473,"AP",2016
"(25,30]","FEMININO",3884,"AP",2016
"(25,30]","MASCULINO",412,"AP",2016
"(30,35]","FEMININO",2712,"AP",2016
"(30,35]","MASCULINO",402,"AP",2016
"(35,40]","FEMININO",1764,"AP",2016
"(35,40]","MASCULINO",397,"AP",2016
"(40,50]","FEMININO",1302,"AP",2016
"(40,50]","MASCULINO",855,"AP",2016
"(50,60]","FEMININO",806,"AP",2016
"(50,60]","MASCULINO",966,"AP",2016
"(60,70]","FEMININO",638,"AP",2016
"(60,70]","MASCULINO",962,"AP",2016
"(70,80]","FEMININO",487,"AP",2016
"(70,80]","MASCULINO",708,"AP",2016
"(80,Inf]","FEMININO",279,"AP",2016
"(80,Inf]","MASCULINO",331,"AP",2016
NA,"FEMININO",96,"AP",2016
NA,"MASCULINO",114,"AP",2016
