"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",2330,"ES",2021
"(0,1]","MASCULINO",2850,"ES",2021
"(1,5]","FEMININO",5151,"ES",2021
"(1,5]","MASCULINO",6365,"ES",2021
"(5,10]","FEMININO",2924,"ES",2021
"(5,10]","MASCULINO",4258,"ES",2021
"(10,15]","FEMININO",3309,"ES",2021
"(10,15]","MASCULINO",2989,"ES",2021
"(15,20]","FEMININO",11940,"ES",2021
"(15,20]","MASCULINO",4206,"ES",2021
"(20,25]","FEMININO",16712,"ES",2021
"(20,25]","MASCULINO",5146,"ES",2021
"(25,30]","FEMININO",14834,"ES",2021
"(25,30]","MASCULINO",5376,"ES",2021
"(30,35]","FEMININO",12890,"ES",2021
"(30,35]","MASCULINO",6033,"ES",2021
"(35,40]","FEMININO",10728,"ES",2021
"(35,40]","MASCULINO",6978,"ES",2021
"(40,50]","FEMININO",16456,"ES",2021
"(40,50]","MASCULINO",16091,"ES",2021
"(50,60]","FEMININO",17445,"ES",2021
"(50,60]","MASCULINO",21071,"ES",2021
"(60,70]","FEMININO",18280,"ES",2021
"(60,70]","MASCULINO",23071,"ES",2021
"(70,80]","FEMININO",13085,"ES",2021
"(70,80]","MASCULINO",14984,"ES",2021
"(80,Inf]","FEMININO",10326,"ES",2021
"(80,Inf]","MASCULINO",8417,"ES",2021
NA,"FEMININO",1328,"ES",2021
NA,"MASCULINO",1681,"ES",2021
