"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",2159,"DF",2011
"(0,1]","MASCULINO",2629,"DF",2011
"(1,5]","FEMININO",4823,"DF",2011
"(1,5]","MASCULINO",6064,"DF",2011
"(5,10]","FEMININO",4000,"DF",2011
"(5,10]","MASCULINO",5094,"DF",2011
"(10,15]","FEMININO",4150,"DF",2011
"(10,15]","MASCULINO",3281,"DF",2011
"(15,20]","FEMININO",14487,"DF",2011
"(15,20]","MASCULINO",3784,"DF",2011
"(20,25]","FEMININO",17618,"DF",2011
"(20,25]","MASCULINO",4551,"DF",2011
"(25,30]","FEMININO",16663,"DF",2011
"(25,30]","MASCULINO",5200,"DF",2011
"(30,35]","FEMININO",12399,"DF",2011
"(30,35]","MASCULINO",5206,"DF",2011
"(35,40]","FEMININO",8343,"DF",2011
"(35,40]","MASCULINO",4698,"DF",2011
"(40,50]","FEMININO",10954,"DF",2011
"(40,50]","MASCULINO",9035,"DF",2011
"(50,60]","FEMININO",8423,"DF",2011
"(50,60]","MASCULINO",8488,"DF",2011
"(60,70]","FEMININO",7029,"DF",2011
"(60,70]","MASCULINO",7283,"DF",2011
"(70,80]","FEMININO",5595,"DF",2011
"(70,80]","MASCULINO",5620,"DF",2011
"(80,Inf]","FEMININO",3308,"DF",2011
"(80,Inf]","MASCULINO",2456,"DF",2011
NA,"FEMININO",2393,"DF",2011
NA,"MASCULINO",2719,"DF",2011
