"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",2190,"MS",2019
"(0,1]","MASCULINO",2701,"MS",2019
"(1,5]","FEMININO",4194,"MS",2019
"(1,5]","MASCULINO",5332,"MS",2019
"(5,10]","FEMININO",3052,"MS",2019
"(5,10]","MASCULINO",4147,"MS",2019
"(10,15]","FEMININO",3078,"MS",2019
"(10,15]","MASCULINO",2736,"MS",2019
"(15,20]","FEMININO",12097,"MS",2019
"(15,20]","MASCULINO",3324,"MS",2019
"(20,25]","FEMININO",15350,"MS",2019
"(20,25]","MASCULINO",3956,"MS",2019
"(25,30]","FEMININO",12767,"MS",2019
"(25,30]","MASCULINO",3821,"MS",2019
"(30,35]","FEMININO",9976,"MS",2019
"(30,35]","MASCULINO",3838,"MS",2019
"(35,40]","FEMININO",7579,"MS",2019
"(35,40]","MASCULINO",4335,"MS",2019
"(40,50]","FEMININO",10138,"MS",2019
"(40,50]","MASCULINO",9019,"MS",2019
"(50,60]","FEMININO",9746,"MS",2019
"(50,60]","MASCULINO",11116,"MS",2019
"(60,70]","FEMININO",9316,"MS",2019
"(60,70]","MASCULINO",11300,"MS",2019
"(70,80]","FEMININO",7577,"MS",2019
"(70,80]","MASCULINO",8487,"MS",2019
"(80,Inf]","FEMININO",5061,"MS",2019
"(80,Inf]","MASCULINO",5038,"MS",2019
NA,"FEMININO",949,"MS",2019
NA,"MASCULINO",1100,"MS",2019
