"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",6936,"RJ",2013
"(0,1]","MASCULINO",8100,"RJ",2013
"(1,5]","FEMININO",15703,"RJ",2013
"(1,5]","MASCULINO",19412,"RJ",2013
"(5,10]","FEMININO",10036,"RJ",2013
"(5,10]","MASCULINO",14129,"RJ",2013
"(10,15]","FEMININO",11125,"RJ",2013
"(10,15]","MASCULINO",9811,"RJ",2013
"(15,20]","FEMININO",45774,"RJ",2013
"(15,20]","MASCULINO",10215,"RJ",2013
"(20,25]","FEMININO",45830,"RJ",2013
"(20,25]","MASCULINO",11329,"RJ",2013
"(25,30]","FEMININO",36509,"RJ",2013
"(25,30]","MASCULINO",12343,"RJ",2013
"(30,35]","FEMININO",30531,"RJ",2013
"(30,35]","MASCULINO",14129,"RJ",2013
"(35,40]","FEMININO",22166,"RJ",2013
"(35,40]","MASCULINO",14678,"RJ",2013
"(40,50]","FEMININO",38313,"RJ",2013
"(40,50]","MASCULINO",36167,"RJ",2013
"(50,60]","FEMININO",39680,"RJ",2013
"(50,60]","MASCULINO",47085,"RJ",2013
"(60,70]","FEMININO",34321,"RJ",2013
"(60,70]","MASCULINO",39776,"RJ",2013
"(70,80]","FEMININO",27272,"RJ",2013
"(70,80]","MASCULINO",26754,"RJ",2013
"(80,Inf]","FEMININO",19546,"RJ",2013
"(80,Inf]","MASCULINO",12929,"RJ",2013
NA,"FEMININO",5240,"RJ",2013
NA,"MASCULINO",5781,"RJ",2013
