"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",2437,"MT",2019
"(0,1]","MASCULINO",3174,"MT",2019
"(1,5]","FEMININO",4702,"MT",2019
"(1,5]","MASCULINO",6114,"MT",2019
"(5,10]","FEMININO",3340,"MT",2019
"(5,10]","MASCULINO",4779,"MT",2019
"(10,15]","FEMININO",3686,"MT",2019
"(10,15]","MASCULINO",3140,"MT",2019
"(15,20]","FEMININO",14998,"MT",2019
"(15,20]","MASCULINO",4171,"MT",2019
"(20,25]","FEMININO",19112,"MT",2019
"(20,25]","MASCULINO",5074,"MT",2019
"(25,30]","FEMININO",15977,"MT",2019
"(25,30]","MASCULINO",4841,"MT",2019
"(30,35]","FEMININO",12136,"MT",2019
"(30,35]","MASCULINO",5011,"MT",2019
"(35,40]","FEMININO",8722,"MT",2019
"(35,40]","MASCULINO",5422,"MT",2019
"(40,50]","FEMININO",10887,"MT",2019
"(40,50]","MASCULINO",11088,"MT",2019
"(50,60]","FEMININO",9016,"MT",2019
"(50,60]","MASCULINO",11362,"MT",2019
"(60,70]","FEMININO",7757,"MT",2019
"(60,70]","MASCULINO",10615,"MT",2019
"(70,80]","FEMININO",6242,"MT",2019
"(70,80]","MASCULINO",7846,"MT",2019
"(80,Inf]","FEMININO",4058,"MT",2019
"(80,Inf]","MASCULINO",4074,"MT",2019
NA,"FEMININO",951,"MT",2019
NA,"MASCULINO",1279,"MT",2019
