"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",7038,"PR",2017
"(0,1]","MASCULINO",9012,"PR",2017
"(1,5]","FEMININO",15538,"PR",2017
"(1,5]","MASCULINO",22367,"PR",2017
"(5,10]","FEMININO",12328,"PR",2017
"(5,10]","MASCULINO",17205,"PR",2017
"(10,15]","FEMININO",12331,"PR",2017
"(10,15]","MASCULINO",12522,"PR",2017
"(15,20]","FEMININO",45458,"PR",2017
"(15,20]","MASCULINO",17054,"PR",2017
"(20,25]","FEMININO",54295,"PR",2017
"(20,25]","MASCULINO",20354,"PR",2017
"(25,30]","FEMININO",46930,"PR",2017
"(25,30]","MASCULINO",19552,"PR",2017
"(30,35]","FEMININO",38745,"PR",2017
"(30,35]","MASCULINO",21153,"PR",2017
"(35,40]","FEMININO",31598,"PR",2017
"(35,40]","MASCULINO",22376,"PR",2017
"(40,50]","FEMININO",54261,"PR",2017
"(40,50]","MASCULINO",51100,"PR",2017
"(50,60]","FEMININO",56764,"PR",2017
"(50,60]","MASCULINO",62863,"PR",2017
"(60,70]","FEMININO",55306,"PR",2017
"(60,70]","MASCULINO",62044,"PR",2017
"(70,80]","FEMININO",43588,"PR",2017
"(70,80]","MASCULINO",45965,"PR",2017
"(80,Inf]","FEMININO",27098,"PR",2017
"(80,Inf]","MASCULINO",22803,"PR",2017
NA,"FEMININO",5389,"PR",2017
NA,"MASCULINO",6433,"PR",2017
