"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",6968,"PR",2018
"(0,1]","MASCULINO",9142,"PR",2018
"(1,5]","FEMININO",16930,"PR",2018
"(1,5]","MASCULINO",23633,"PR",2018
"(5,10]","FEMININO",12780,"PR",2018
"(5,10]","MASCULINO",18173,"PR",2018
"(10,15]","FEMININO",12394,"PR",2018
"(10,15]","MASCULINO",12444,"PR",2018
"(15,20]","FEMININO",43676,"PR",2018
"(15,20]","MASCULINO",17256,"PR",2018
"(20,25]","FEMININO",55406,"PR",2018
"(20,25]","MASCULINO",21062,"PR",2018
"(25,30]","FEMININO",48546,"PR",2018
"(25,30]","MASCULINO",20133,"PR",2018
"(30,35]","FEMININO",40597,"PR",2018
"(30,35]","MASCULINO",20693,"PR",2018
"(35,40]","FEMININO",34611,"PR",2018
"(35,40]","MASCULINO",23169,"PR",2018
"(40,50]","FEMININO",57728,"PR",2018
"(40,50]","MASCULINO",52545,"PR",2018
"(50,60]","FEMININO",60992,"PR",2018
"(50,60]","MASCULINO",66199,"PR",2018
"(60,70]","FEMININO",58795,"PR",2018
"(60,70]","MASCULINO",67604,"PR",2018
"(70,80]","FEMININO",45694,"PR",2018
"(70,80]","MASCULINO",48515,"PR",2018
"(80,Inf]","FEMININO",27929,"PR",2018
"(80,Inf]","MASCULINO",23796,"PR",2018
NA,"FEMININO",6216,"PR",2018
NA,"MASCULINO",7099,"PR",2018
