"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",1981,"PB",2018
"(0,1]","MASCULINO",2383,"PB",2018
"(1,5]","FEMININO",4192,"PB",2018
"(1,5]","MASCULINO",5451,"PB",2018
"(5,10]","FEMININO",2935,"PB",2018
"(5,10]","MASCULINO",4291,"PB",2018
"(10,15]","FEMININO",3612,"PB",2018
"(10,15]","MASCULINO",2815,"PB",2018
"(15,20]","FEMININO",15145,"PB",2018
"(15,20]","MASCULINO",3419,"PB",2018
"(20,25]","FEMININO",17568,"PB",2018
"(20,25]","MASCULINO",3576,"PB",2018
"(25,30]","FEMININO",16048,"PB",2018
"(25,30]","MASCULINO",3451,"PB",2018
"(30,35]","FEMININO",13198,"PB",2018
"(30,35]","MASCULINO",3821,"PB",2018
"(35,40]","FEMININO",9295,"PB",2018
"(35,40]","MASCULINO",4058,"PB",2018
"(40,50]","FEMININO",10584,"PB",2018
"(40,50]","MASCULINO",8779,"PB",2018
"(50,60]","FEMININO",8847,"PB",2018
"(50,60]","MASCULINO",9203,"PB",2018
"(60,70]","FEMININO",8374,"PB",2018
"(60,70]","MASCULINO",9017,"PB",2018
"(70,80]","FEMININO",8173,"PB",2018
"(70,80]","MASCULINO",7481,"PB",2018
"(80,Inf]","FEMININO",6593,"PB",2018
"(80,Inf]","MASCULINO",4919,"PB",2018
NA,"FEMININO",1677,"PB",2018
NA,"MASCULINO",1562,"PB",2018
