"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",10102,"BA",2019
"(0,1]","MASCULINO",12499,"BA",2019
"(1,5]","FEMININO",24323,"BA",2019
"(1,5]","MASCULINO",31951,"BA",2019
"(5,10]","FEMININO",16869,"BA",2019
"(5,10]","MASCULINO",23463,"BA",2019
"(10,15]","FEMININO",16165,"BA",2019
"(10,15]","MASCULINO",15345,"BA",2019
"(15,20]","FEMININO",55169,"BA",2019
"(15,20]","MASCULINO",15085,"BA",2019
"(20,25]","FEMININO",66167,"BA",2019
"(20,25]","MASCULINO",16420,"BA",2019
"(25,30]","FEMININO",60925,"BA",2019
"(25,30]","MASCULINO",16304,"BA",2019
"(30,35]","FEMININO",56386,"BA",2019
"(30,35]","MASCULINO",19613,"BA",2019
"(35,40]","FEMININO",44228,"BA",2019
"(35,40]","MASCULINO",21697,"BA",2019
"(40,50]","FEMININO",52064,"BA",2019
"(40,50]","MASCULINO",40739,"BA",2019
"(50,60]","FEMININO",42220,"BA",2019
"(50,60]","MASCULINO",45550,"BA",2019
"(60,70]","FEMININO",40879,"BA",2019
"(60,70]","MASCULINO",45551,"BA",2019
"(70,80]","FEMININO",34159,"BA",2019
"(70,80]","MASCULINO",34965,"BA",2019
"(80,Inf]","FEMININO",26603,"BA",2019
"(80,Inf]","MASCULINO",20935,"BA",2019
NA,"FEMININO",5152,"BA",2019
NA,"MASCULINO",5338,"BA",2019
