"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",2051,"MS",2017
"(0,1]","MASCULINO",2503,"MS",2017
"(1,5]","FEMININO",3941,"MS",2017
"(1,5]","MASCULINO",5121,"MS",2017
"(5,10]","FEMININO",2863,"MS",2017
"(5,10]","MASCULINO",3803,"MS",2017
"(10,15]","FEMININO",3280,"MS",2017
"(10,15]","MASCULINO",2532,"MS",2017
"(15,20]","FEMININO",12439,"MS",2017
"(15,20]","MASCULINO",3413,"MS",2017
"(20,25]","FEMININO",14704,"MS",2017
"(20,25]","MASCULINO",3691,"MS",2017
"(25,30]","FEMININO",11947,"MS",2017
"(25,30]","MASCULINO",3528,"MS",2017
"(30,35]","FEMININO",9081,"MS",2017
"(30,35]","MASCULINO",3806,"MS",2017
"(35,40]","FEMININO",6551,"MS",2017
"(35,40]","MASCULINO",3764,"MS",2017
"(40,50]","FEMININO",9036,"MS",2017
"(40,50]","MASCULINO",8334,"MS",2017
"(50,60]","FEMININO",8657,"MS",2017
"(50,60]","MASCULINO",9840,"MS",2017
"(60,70]","FEMININO",8249,"MS",2017
"(60,70]","MASCULINO",10076,"MS",2017
"(70,80]","FEMININO",6687,"MS",2017
"(70,80]","MASCULINO",7768,"MS",2017
"(80,Inf]","FEMININO",4654,"MS",2017
"(80,Inf]","MASCULINO",4380,"MS",2017
NA,"FEMININO",806,"MS",2017
NA,"MASCULINO",1016,"MS",2017
