"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",2515,"MT",2014
"(0,1]","MASCULINO",3149,"MT",2014
"(1,5]","FEMININO",5052,"MT",2014
"(1,5]","MASCULINO",6307,"MT",2014
"(5,10]","FEMININO",3845,"MT",2014
"(5,10]","MASCULINO",5450,"MT",2014
"(10,15]","FEMININO",4263,"MT",2014
"(10,15]","MASCULINO",3608,"MT",2014
"(15,20]","FEMININO",16772,"MT",2014
"(15,20]","MASCULINO",4763,"MT",2014
"(20,25]","FEMININO",17210,"MT",2014
"(20,25]","MASCULINO",4943,"MT",2014
"(25,30]","FEMININO",14100,"MT",2014
"(25,30]","MASCULINO",5050,"MT",2014
"(30,35]","FEMININO",9980,"MT",2014
"(30,35]","MASCULINO",5081,"MT",2014
"(35,40]","FEMININO",6647,"MT",2014
"(35,40]","MASCULINO",5311,"MT",2014
"(40,50]","FEMININO",10251,"MT",2014
"(40,50]","MASCULINO",10454,"MT",2014
"(50,60]","FEMININO",8239,"MT",2014
"(50,60]","MASCULINO",10606,"MT",2014
"(60,70]","FEMININO",6787,"MT",2014
"(60,70]","MASCULINO",9394,"MT",2014
"(70,80]","FEMININO",5601,"MT",2014
"(70,80]","MASCULINO",7107,"MT",2014
"(80,Inf]","FEMININO",3188,"MT",2014
"(80,Inf]","MASCULINO",3543,"MT",2014
NA,"FEMININO",966,"MT",2014
NA,"MASCULINO",1075,"MT",2014
