"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",11727,"MG",2014
"(0,1]","MASCULINO",14402,"MG",2014
"(1,5]","FEMININO",26307,"MG",2014
"(1,5]","MASCULINO",33332,"MG",2014
"(5,10]","FEMININO",18387,"MG",2014
"(5,10]","MASCULINO",25414,"MG",2014
"(10,15]","FEMININO",18418,"MG",2014
"(10,15]","MASCULINO",18678,"MG",2014
"(15,20]","FEMININO",73669,"MG",2014
"(15,20]","MASCULINO",24015,"MG",2014
"(20,25]","FEMININO",81870,"MG",2014
"(20,25]","MASCULINO",25610,"MG",2014
"(25,30]","FEMININO",75566,"MG",2014
"(25,30]","MASCULINO",26327,"MG",2014
"(30,35]","FEMININO",65899,"MG",2014
"(30,35]","MASCULINO",30669,"MG",2014
"(35,40]","FEMININO",48912,"MG",2014
"(35,40]","MASCULINO",30328,"MG",2014
"(40,50]","FEMININO",78232,"MG",2014
"(40,50]","MASCULINO",70120,"MG",2014
"(50,60]","FEMININO",77869,"MG",2014
"(50,60]","MASCULINO",86183,"MG",2014
"(60,70]","FEMININO",70343,"MG",2014
"(60,70]","MASCULINO",79173,"MG",2014
"(70,80]","FEMININO",64337,"MG",2014
"(70,80]","MASCULINO",63708,"MG",2014
"(80,Inf]","FEMININO",49997,"MG",2014
"(80,Inf]","MASCULINO",38505,"MG",2014
NA,"FEMININO",6919,"MG",2014
NA,"MASCULINO",8236,"MG",2014
