"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",2301,"DF",2015
"(0,1]","MASCULINO",2530,"DF",2015
"(1,5]","FEMININO",4555,"DF",2015
"(1,5]","MASCULINO",5684,"DF",2015
"(5,10]","FEMININO",3624,"DF",2015
"(5,10]","MASCULINO",4859,"DF",2015
"(10,15]","FEMININO",3726,"DF",2015
"(10,15]","MASCULINO",3264,"DF",2015
"(15,20]","FEMININO",14475,"DF",2015
"(15,20]","MASCULINO",3596,"DF",2015
"(20,25]","FEMININO",16640,"DF",2015
"(20,25]","MASCULINO",3696,"DF",2015
"(25,30]","FEMININO",15034,"DF",2015
"(25,30]","MASCULINO",3984,"DF",2015
"(30,35]","FEMININO",12691,"DF",2015
"(30,35]","MASCULINO",4223,"DF",2015
"(35,40]","FEMININO",8574,"DF",2015
"(35,40]","MASCULINO",4214,"DF",2015
"(40,50]","FEMININO",9412,"DF",2015
"(40,50]","MASCULINO",8157,"DF",2015
"(50,60]","FEMININO",7378,"DF",2015
"(50,60]","MASCULINO",8058,"DF",2015
"(60,70]","FEMININO",6361,"DF",2015
"(60,70]","MASCULINO",6878,"DF",2015
"(70,80]","FEMININO",4721,"DF",2015
"(70,80]","MASCULINO",4864,"DF",2015
"(80,Inf]","FEMININO",2714,"DF",2015
"(80,Inf]","MASCULINO",2196,"DF",2015
NA,"FEMININO",3237,"DF",2015
NA,"MASCULINO",3618,"DF",2015
