"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",491,"AC",2016
"(0,1]","MASCULINO",544,"AC",2016
"(1,5]","FEMININO",975,"AC",2016
"(1,5]","MASCULINO",1246,"AC",2016
"(5,10]","FEMININO",893,"AC",2016
"(5,10]","MASCULINO",1196,"AC",2016
"(10,15]","FEMININO",1480,"AC",2016
"(10,15]","MASCULINO",915,"AC",2016
"(15,20]","FEMININO",5965,"AC",2016
"(15,20]","MASCULINO",1186,"AC",2016
"(20,25]","FEMININO",5478,"AC",2016
"(20,25]","MASCULINO",1238,"AC",2016
"(25,30]","FEMININO",4540,"AC",2016
"(25,30]","MASCULINO",1228,"AC",2016
"(30,35]","FEMININO",3721,"AC",2016
"(30,35]","MASCULINO",1282,"AC",2016
"(35,40]","FEMININO",2433,"AC",2016
"(35,40]","MASCULINO",1229,"AC",2016
"(40,50]","FEMININO",2495,"AC",2016
"(40,50]","MASCULINO",2056,"AC",2016
"(50,60]","FEMININO",1662,"AC",2016
"(50,60]","MASCULINO",1922,"AC",2016
"(60,70]","FEMININO",1393,"AC",2016
"(60,70]","MASCULINO",1580,"AC",2016
"(70,80]","FEMININO",1089,"AC",2016
"(70,80]","MASCULINO",1358,"AC",2016
"(80,Inf]","FEMININO",672,"AC",2016
"(80,Inf]","MASCULINO",877,"AC",2016
NA,"FEMININO",564,"AC",2016
NA,"MASCULINO",336,"AC",2016
