"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",6919,"MA",2018
"(0,1]","MASCULINO",8367,"MA",2018
"(1,5]","FEMININO",14694,"MA",2018
"(1,5]","MASCULINO",17822,"MA",2018
"(5,10]","FEMININO",10897,"MA",2018
"(5,10]","MASCULINO",14476,"MA",2018
"(10,15]","FEMININO",12388,"MA",2018
"(10,15]","MASCULINO",10269,"MA",2018
"(15,20]","FEMININO",43671,"MA",2018
"(15,20]","MASCULINO",10479,"MA",2018
"(20,25]","FEMININO",45146,"MA",2018
"(20,25]","MASCULINO",10949,"MA",2018
"(25,30]","FEMININO",37819,"MA",2018
"(25,30]","MASCULINO",11010,"MA",2018
"(30,35]","FEMININO",29659,"MA",2018
"(30,35]","MASCULINO",11892,"MA",2018
"(35,40]","FEMININO",20887,"MA",2018
"(35,40]","MASCULINO",11199,"MA",2018
"(40,50]","FEMININO",26329,"MA",2018
"(40,50]","MASCULINO",19318,"MA",2018
"(50,60]","FEMININO",21277,"MA",2018
"(50,60]","MASCULINO",19741,"MA",2018
"(60,70]","FEMININO",19627,"MA",2018
"(60,70]","MASCULINO",19979,"MA",2018
"(70,80]","FEMININO",15510,"MA",2018
"(70,80]","MASCULINO",16311,"MA",2018
"(80,Inf]","FEMININO",9951,"MA",2018
"(80,Inf]","MASCULINO",9522,"MA",2018
NA,"FEMININO",2199,"MA",2018
NA,"MASCULINO",2226,"MA",2018
