"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",4202,"GO",2012
"(0,1]","MASCULINO",5155,"GO",2012
"(1,5]","FEMININO",8530,"GO",2012
"(1,5]","MASCULINO",10586,"GO",2012
"(5,10]","FEMININO",6635,"GO",2012
"(5,10]","MASCULINO",8717,"GO",2012
"(10,15]","FEMININO",6474,"GO",2012
"(10,15]","MASCULINO",5882,"GO",2012
"(15,20]","FEMININO",22012,"GO",2012
"(15,20]","MASCULINO",8464,"GO",2012
"(20,25]","FEMININO",24372,"GO",2012
"(20,25]","MASCULINO",10226,"GO",2012
"(25,30]","FEMININO",20774,"GO",2012
"(25,30]","MASCULINO",10733,"GO",2012
"(30,35]","FEMININO",16424,"GO",2012
"(30,35]","MASCULINO",11376,"GO",2012
"(35,40]","FEMININO",13285,"GO",2012
"(35,40]","MASCULINO",10868,"GO",2012
"(40,50]","FEMININO",23113,"GO",2012
"(40,50]","MASCULINO",21616,"GO",2012
"(50,60]","FEMININO",20040,"GO",2012
"(50,60]","MASCULINO",20730,"GO",2012
"(60,70]","FEMININO",16290,"GO",2012
"(60,70]","MASCULINO",18350,"GO",2012
"(70,80]","FEMININO",13930,"GO",2012
"(70,80]","MASCULINO",14665,"GO",2012
"(80,Inf]","FEMININO",8130,"GO",2012
"(80,Inf]","MASCULINO",7319,"GO",2012
NA,"FEMININO",1243,"GO",2012
NA,"MASCULINO",1408,"GO",2012
