"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",7939,"PR",2012
"(0,1]","MASCULINO",10337,"PR",2012
"(1,5]","FEMININO",17541,"PR",2012
"(1,5]","MASCULINO",24460,"PR",2012
"(5,10]","FEMININO",14479,"PR",2012
"(5,10]","MASCULINO",19850,"PR",2012
"(10,15]","FEMININO",15477,"PR",2012
"(10,15]","MASCULINO",14838,"PR",2012
"(15,20]","FEMININO",49437,"PR",2012
"(15,20]","MASCULINO",18856,"PR",2012
"(20,25]","FEMININO",48886,"PR",2012
"(20,25]","MASCULINO",19372,"PR",2012
"(25,30]","FEMININO",42080,"PR",2012
"(25,30]","MASCULINO",20174,"PR",2012
"(30,35]","FEMININO",34302,"PR",2012
"(30,35]","MASCULINO",20977,"PR",2012
"(35,40]","FEMININO",28519,"PR",2012
"(35,40]","MASCULINO",22091,"PR",2012
"(40,50]","FEMININO",51333,"PR",2012
"(40,50]","MASCULINO",49487,"PR",2012
"(50,60]","FEMININO",49953,"PR",2012
"(50,60]","MASCULINO",52545,"PR",2012
"(60,70]","FEMININO",45319,"PR",2012
"(60,70]","MASCULINO",49492,"PR",2012
"(70,80]","FEMININO",36952,"PR",2012
"(70,80]","MASCULINO",37990,"PR",2012
"(80,Inf]","FEMININO",20943,"PR",2012
"(80,Inf]","MASCULINO",17619,"PR",2012
NA,"FEMININO",3992,"PR",2012
NA,"MASCULINO",4677,"PR",2012
