"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",2111,"MS",2011
"(0,1]","MASCULINO",2663,"MS",2011
"(1,5]","FEMININO",4012,"MS",2011
"(1,5]","MASCULINO",5010,"MS",2011
"(5,10]","FEMININO",3169,"MS",2011
"(5,10]","MASCULINO",4203,"MS",2011
"(10,15]","FEMININO",3818,"MS",2011
"(10,15]","MASCULINO",2763,"MS",2011
"(15,20]","FEMININO",13443,"MS",2011
"(15,20]","MASCULINO",3478,"MS",2011
"(20,25]","FEMININO",13990,"MS",2011
"(20,25]","MASCULINO",4128,"MS",2011
"(25,30]","FEMININO",11594,"MS",2011
"(25,30]","MASCULINO",4074,"MS",2011
"(30,35]","FEMININO",8098,"MS",2011
"(30,35]","MASCULINO",3781,"MS",2011
"(35,40]","FEMININO",5763,"MS",2011
"(35,40]","MASCULINO",3866,"MS",2011
"(40,50]","FEMININO",9107,"MS",2011
"(40,50]","MASCULINO",8451,"MS",2011
"(50,60]","FEMININO",7515,"MS",2011
"(50,60]","MASCULINO",8838,"MS",2011
"(60,70]","FEMININO",6729,"MS",2011
"(60,70]","MASCULINO",7797,"MS",2011
"(70,80]","FEMININO",5714,"MS",2011
"(70,80]","MASCULINO",6753,"MS",2011
"(80,Inf]","FEMININO",3545,"MS",2011
"(80,Inf]","MASCULINO",3601,"MS",2011
NA,"FEMININO",734,"MS",2011
NA,"MASCULINO",904,"MS",2011
