"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",2699,"ES",2017
"(0,1]","MASCULINO",3232,"ES",2017
"(1,5]","FEMININO",6588,"ES",2017
"(1,5]","MASCULINO",8333,"ES",2017
"(5,10]","FEMININO",3987,"ES",2017
"(5,10]","MASCULINO",5525,"ES",2017
"(10,15]","FEMININO",3856,"ES",2017
"(10,15]","MASCULINO",3680,"ES",2017
"(15,20]","FEMININO",13781,"ES",2017
"(15,20]","MASCULINO",4811,"ES",2017
"(20,25]","FEMININO",16287,"ES",2017
"(20,25]","MASCULINO",5221,"ES",2017
"(25,30]","FEMININO",14954,"ES",2017
"(25,30]","MASCULINO",5339,"ES",2017
"(30,35]","FEMININO",12752,"ES",2017
"(30,35]","MASCULINO",5592,"ES",2017
"(35,40]","FEMININO",9709,"ES",2017
"(35,40]","MASCULINO",5994,"ES",2017
"(40,50]","FEMININO",14539,"ES",2017
"(40,50]","MASCULINO",13045,"ES",2017
"(50,60]","FEMININO",15290,"ES",2017
"(50,60]","MASCULINO",17254,"ES",2017
"(60,70]","FEMININO",13780,"ES",2017
"(60,70]","MASCULINO",16872,"ES",2017
"(70,80]","FEMININO",10777,"ES",2017
"(70,80]","MASCULINO",11211,"ES",2017
"(80,Inf]","FEMININO",8434,"ES",2017
"(80,Inf]","MASCULINO",6896,"ES",2017
NA,"FEMININO",1205,"ES",2017
NA,"MASCULINO",1437,"ES",2017
