"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",6745,"MA",2014
"(0,1]","MASCULINO",8084,"MA",2014
"(1,5]","FEMININO",15329,"MA",2014
"(1,5]","MASCULINO",17958,"MA",2014
"(5,10]","FEMININO",11101,"MA",2014
"(5,10]","MASCULINO",14689,"MA",2014
"(10,15]","FEMININO",12433,"MA",2014
"(10,15]","MASCULINO",9567,"MA",2014
"(15,20]","FEMININO",41993,"MA",2014
"(15,20]","MASCULINO",10039,"MA",2014
"(20,25]","FEMININO",43113,"MA",2014
"(20,25]","MASCULINO",10580,"MA",2014
"(25,30]","FEMININO",34841,"MA",2014
"(25,30]","MASCULINO",11456,"MA",2014
"(30,35]","FEMININO",23825,"MA",2014
"(30,35]","MASCULINO",10775,"MA",2014
"(35,40]","FEMININO",15100,"MA",2014
"(35,40]","MASCULINO",9020,"MA",2014
"(40,50]","FEMININO",21657,"MA",2014
"(40,50]","MASCULINO",15956,"MA",2014
"(50,60]","FEMININO",17145,"MA",2014
"(50,60]","MASCULINO",15856,"MA",2014
"(60,70]","FEMININO",15528,"MA",2014
"(60,70]","MASCULINO",15534,"MA",2014
"(70,80]","FEMININO",12863,"MA",2014
"(70,80]","MASCULINO",12789,"MA",2014
"(80,Inf]","FEMININO",8060,"MA",2014
"(80,Inf]","MASCULINO",7667,"MA",2014
NA,"FEMININO",1879,"MA",2014
NA,"MASCULINO",1920,"MA",2014
