"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",2486,"MT",2011
"(0,1]","MASCULINO",3080,"MT",2011
"(1,5]","FEMININO",4944,"MT",2011
"(1,5]","MASCULINO",6121,"MT",2011
"(5,10]","FEMININO",3704,"MT",2011
"(5,10]","MASCULINO",4935,"MT",2011
"(10,15]","FEMININO",3974,"MT",2011
"(10,15]","MASCULINO",3099,"MT",2011
"(15,20]","FEMININO",16114,"MT",2011
"(15,20]","MASCULINO",3728,"MT",2011
"(20,25]","FEMININO",17089,"MT",2011
"(20,25]","MASCULINO",4679,"MT",2011
"(25,30]","FEMININO",13752,"MT",2011
"(25,30]","MASCULINO",4524,"MT",2011
"(30,35]","FEMININO",9243,"MT",2011
"(30,35]","MASCULINO",4532,"MT",2011
"(35,40]","FEMININO",6363,"MT",2011
"(35,40]","MASCULINO",4385,"MT",2011
"(40,50]","FEMININO",9851,"MT",2011
"(40,50]","MASCULINO",9564,"MT",2011
"(50,60]","FEMININO",7851,"MT",2011
"(50,60]","MASCULINO",9623,"MT",2011
"(60,70]","FEMININO",6407,"MT",2011
"(60,70]","MASCULINO",8503,"MT",2011
"(70,80]","FEMININO",5400,"MT",2011
"(70,80]","MASCULINO",6620,"MT",2011
"(80,Inf]","FEMININO",2777,"MT",2011
"(80,Inf]","MASCULINO",3227,"MT",2011
NA,"FEMININO",1079,"MT",2011
NA,"MASCULINO",1239,"MT",2011
