"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",3872,"GO",2014
"(0,1]","MASCULINO",4772,"GO",2014
"(1,5]","FEMININO",8529,"GO",2014
"(1,5]","MASCULINO",10073,"GO",2014
"(5,10]","FEMININO",6469,"GO",2014
"(5,10]","MASCULINO",8234,"GO",2014
"(10,15]","FEMININO",6696,"GO",2014
"(10,15]","MASCULINO",5852,"GO",2014
"(15,20]","FEMININO",23910,"GO",2014
"(15,20]","MASCULINO",8636,"GO",2014
"(20,25]","FEMININO",24810,"GO",2014
"(20,25]","MASCULINO",10058,"GO",2014
"(25,30]","FEMININO",21803,"GO",2014
"(25,30]","MASCULINO",10363,"GO",2014
"(30,35]","FEMININO",17525,"GO",2014
"(30,35]","MASCULINO",11194,"GO",2014
"(35,40]","FEMININO",14409,"GO",2014
"(35,40]","MASCULINO",11294,"GO",2014
"(40,50]","FEMININO",25229,"GO",2014
"(40,50]","MASCULINO",22433,"GO",2014
"(50,60]","FEMININO",21536,"GO",2014
"(50,60]","MASCULINO",21709,"GO",2014
"(60,70]","FEMININO",18306,"GO",2014
"(60,70]","MASCULINO",20234,"GO",2014
"(70,80]","FEMININO",14872,"GO",2014
"(70,80]","MASCULINO",16036,"GO",2014
"(80,Inf]","FEMININO",8693,"GO",2014
"(80,Inf]","MASCULINO",8604,"GO",2014
NA,"FEMININO",1619,"GO",2014
NA,"MASCULINO",1823,"GO",2014
