"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",8073,"RJ",2011
"(0,1]","MASCULINO",9510,"RJ",2011
"(1,5]","FEMININO",18757,"RJ",2011
"(1,5]","MASCULINO",23665,"RJ",2011
"(5,10]","FEMININO",13320,"RJ",2011
"(5,10]","MASCULINO",18375,"RJ",2011
"(10,15]","FEMININO",12954,"RJ",2011
"(10,15]","MASCULINO",11599,"RJ",2011
"(15,20]","FEMININO",47134,"RJ",2011
"(15,20]","MASCULINO",10333,"RJ",2011
"(20,25]","FEMININO",52636,"RJ",2011
"(20,25]","MASCULINO",12807,"RJ",2011
"(25,30]","FEMININO",45555,"RJ",2011
"(25,30]","MASCULINO",15065,"RJ",2011
"(30,35]","FEMININO",34862,"RJ",2011
"(30,35]","MASCULINO",16642,"RJ",2011
"(35,40]","FEMININO",26286,"RJ",2011
"(35,40]","MASCULINO",17928,"RJ",2011
"(40,50]","FEMININO",47206,"RJ",2011
"(40,50]","MASCULINO",45655,"RJ",2011
"(50,60]","FEMININO",45284,"RJ",2011
"(50,60]","MASCULINO",54530,"RJ",2011
"(60,70]","FEMININO",36884,"RJ",2011
"(60,70]","MASCULINO",43955,"RJ",2011
"(70,80]","FEMININO",31772,"RJ",2011
"(70,80]","MASCULINO",30486,"RJ",2011
"(80,Inf]","FEMININO",21503,"RJ",2011
"(80,Inf]","MASCULINO",14443,"RJ",2011
NA,"FEMININO",5207,"RJ",2011
NA,"MASCULINO",5063,"RJ",2011
