"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",1702,"RO",2013
"(0,1]","MASCULINO",2119,"RO",2013
"(1,5]","FEMININO",3707,"RO",2013
"(1,5]","MASCULINO",4418,"RO",2013
"(5,10]","FEMININO",2976,"RO",2013
"(5,10]","MASCULINO",3719,"RO",2013
"(10,15]","FEMININO",2608,"RO",2013
"(10,15]","MASCULINO",2371,"RO",2013
"(15,20]","FEMININO",9584,"RO",2013
"(15,20]","MASCULINO",2575,"RO",2013
"(20,25]","FEMININO",9709,"RO",2013
"(20,25]","MASCULINO",2819,"RO",2013
"(25,30]","FEMININO",8032,"RO",2013
"(25,30]","MASCULINO",2723,"RO",2013
"(30,35]","FEMININO",5626,"RO",2013
"(30,35]","MASCULINO",2904,"RO",2013
"(35,40]","FEMININO",3717,"RO",2013
"(35,40]","MASCULINO",2690,"RO",2013
"(40,50]","FEMININO",5373,"RO",2013
"(40,50]","MASCULINO",5383,"RO",2013
"(50,60]","FEMININO",4070,"RO",2013
"(50,60]","MASCULINO",5442,"RO",2013
"(60,70]","FEMININO",3709,"RO",2013
"(60,70]","MASCULINO",4603,"RO",2013
"(70,80]","FEMININO",3157,"RO",2013
"(70,80]","MASCULINO",4132,"RO",2013
"(80,Inf]","FEMININO",1910,"RO",2013
"(80,Inf]","MASCULINO",2183,"RO",2013
NA,"FEMININO",1313,"RO",2013
NA,"MASCULINO",1248,"RO",2013
