"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",2324,"MT",2018
"(0,1]","MASCULINO",2905,"MT",2018
"(1,5]","FEMININO",4788,"MT",2018
"(1,5]","MASCULINO",6093,"MT",2018
"(5,10]","FEMININO",3300,"MT",2018
"(5,10]","MASCULINO",4767,"MT",2018
"(10,15]","FEMININO",3614,"MT",2018
"(10,15]","MASCULINO",3290,"MT",2018
"(15,20]","FEMININO",15157,"MT",2018
"(15,20]","MASCULINO",4099,"MT",2018
"(20,25]","FEMININO",18907,"MT",2018
"(20,25]","MASCULINO",4673,"MT",2018
"(25,30]","FEMININO",15501,"MT",2018
"(25,30]","MASCULINO",4591,"MT",2018
"(30,35]","FEMININO",11649,"MT",2018
"(30,35]","MASCULINO",5112,"MT",2018
"(35,40]","FEMININO",7907,"MT",2018
"(35,40]","MASCULINO",4962,"MT",2018
"(40,50]","FEMININO",10495,"MT",2018
"(40,50]","MASCULINO",10714,"MT",2018
"(50,60]","FEMININO",8585,"MT",2018
"(50,60]","MASCULINO",11414,"MT",2018
"(60,70]","FEMININO",7717,"MT",2018
"(60,70]","MASCULINO",10400,"MT",2018
"(70,80]","FEMININO",6181,"MT",2018
"(70,80]","MASCULINO",7629,"MT",2018
"(80,Inf]","FEMININO",3697,"MT",2018
"(80,Inf]","MASCULINO",4018,"MT",2018
NA,"FEMININO",1003,"MT",2018
NA,"MASCULINO",1102,"MT",2018
