"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",2328,"DF",2016
"(0,1]","MASCULINO",2900,"DF",2016
"(1,5]","FEMININO",4981,"DF",2016
"(1,5]","MASCULINO",6333,"DF",2016
"(5,10]","FEMININO",4063,"DF",2016
"(5,10]","MASCULINO",5365,"DF",2016
"(10,15]","FEMININO",3773,"DF",2016
"(10,15]","MASCULINO",3584,"DF",2016
"(15,20]","FEMININO",14393,"DF",2016
"(15,20]","MASCULINO",4042,"DF",2016
"(20,25]","FEMININO",17498,"DF",2016
"(20,25]","MASCULINO",4089,"DF",2016
"(25,30]","FEMININO",15301,"DF",2016
"(25,30]","MASCULINO",4217,"DF",2016
"(30,35]","FEMININO",12768,"DF",2016
"(30,35]","MASCULINO",4862,"DF",2016
"(35,40]","FEMININO",9242,"DF",2016
"(35,40]","MASCULINO",4667,"DF",2016
"(40,50]","FEMININO",10324,"DF",2016
"(40,50]","MASCULINO",8949,"DF",2016
"(50,60]","FEMININO",8251,"DF",2016
"(50,60]","MASCULINO",9100,"DF",2016
"(60,70]","FEMININO",7245,"DF",2016
"(60,70]","MASCULINO",7532,"DF",2016
"(70,80]","FEMININO",5260,"DF",2016
"(70,80]","MASCULINO",5335,"DF",2016
"(80,Inf]","FEMININO",2959,"DF",2016
"(80,Inf]","MASCULINO",2515,"DF",2016
NA,"FEMININO",5314,"DF",2016
NA,"MASCULINO",5855,"DF",2016
