"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",2281,"PB",2019
"(0,1]","MASCULINO",2699,"PB",2019
"(1,5]","FEMININO",4374,"PB",2019
"(1,5]","MASCULINO",5718,"PB",2019
"(5,10]","FEMININO",2957,"PB",2019
"(5,10]","MASCULINO",4081,"PB",2019
"(10,15]","FEMININO",3507,"PB",2019
"(10,15]","MASCULINO",2631,"PB",2019
"(15,20]","FEMININO",14368,"PB",2019
"(15,20]","MASCULINO",3186,"PB",2019
"(20,25]","FEMININO",17756,"PB",2019
"(20,25]","MASCULINO",3613,"PB",2019
"(25,30]","FEMININO",15943,"PB",2019
"(25,30]","MASCULINO",3545,"PB",2019
"(30,35]","FEMININO",13459,"PB",2019
"(30,35]","MASCULINO",3965,"PB",2019
"(35,40]","FEMININO",9390,"PB",2019
"(35,40]","MASCULINO",4163,"PB",2019
"(40,50]","FEMININO",10813,"PB",2019
"(40,50]","MASCULINO",8713,"PB",2019
"(50,60]","FEMININO",8934,"PB",2019
"(50,60]","MASCULINO",9558,"PB",2019
"(60,70]","FEMININO",8616,"PB",2019
"(60,70]","MASCULINO",9422,"PB",2019
"(70,80]","FEMININO",8338,"PB",2019
"(70,80]","MASCULINO",7826,"PB",2019
"(80,Inf]","FEMININO",7104,"PB",2019
"(80,Inf]","MASCULINO",5138,"PB",2019
NA,"FEMININO",1836,"PB",2019
NA,"MASCULINO",1801,"PB",2019
