"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",2604,"MT",2013
"(0,1]","MASCULINO",3233,"MT",2013
"(1,5]","FEMININO",4950,"MT",2013
"(1,5]","MASCULINO",6248,"MT",2013
"(5,10]","FEMININO",3822,"MT",2013
"(5,10]","MASCULINO",5387,"MT",2013
"(10,15]","FEMININO",4524,"MT",2013
"(10,15]","MASCULINO",3510,"MT",2013
"(15,20]","FEMININO",16937,"MT",2013
"(15,20]","MASCULINO",4891,"MT",2013
"(20,25]","FEMININO",17016,"MT",2013
"(20,25]","MASCULINO",5238,"MT",2013
"(25,30]","FEMININO",13895,"MT",2013
"(25,30]","MASCULINO",5355,"MT",2013
"(30,35]","FEMININO",9744,"MT",2013
"(30,35]","MASCULINO",5228,"MT",2013
"(35,40]","FEMININO",6709,"MT",2013
"(35,40]","MASCULINO",5025,"MT",2013
"(40,50]","FEMININO",10384,"MT",2013
"(40,50]","MASCULINO",10110,"MT",2013
"(50,60]","FEMININO",8034,"MT",2013
"(50,60]","MASCULINO",10506,"MT",2013
"(60,70]","FEMININO",6792,"MT",2013
"(60,70]","MASCULINO",9265,"MT",2013
"(70,80]","FEMININO",5302,"MT",2013
"(70,80]","MASCULINO",6761,"MT",2013
"(80,Inf]","FEMININO",3300,"MT",2013
"(80,Inf]","MASCULINO",3506,"MT",2013
NA,"FEMININO",1038,"MT",2013
NA,"MASCULINO",1243,"MT",2013
