"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",11136,"MG",2015
"(0,1]","MASCULINO",13685,"MG",2015
"(1,5]","FEMININO",23968,"MG",2015
"(1,5]","MASCULINO",30469,"MG",2015
"(5,10]","FEMININO",17117,"MG",2015
"(5,10]","MASCULINO",24065,"MG",2015
"(10,15]","FEMININO",17468,"MG",2015
"(10,15]","MASCULINO",17864,"MG",2015
"(15,20]","FEMININO",72585,"MG",2015
"(15,20]","MASCULINO",22939,"MG",2015
"(20,25]","FEMININO",81201,"MG",2015
"(20,25]","MASCULINO",24664,"MG",2015
"(25,30]","FEMININO",75560,"MG",2015
"(25,30]","MASCULINO",25588,"MG",2015
"(30,35]","FEMININO",64772,"MG",2015
"(30,35]","MASCULINO",28812,"MG",2015
"(35,40]","FEMININO",48590,"MG",2015
"(35,40]","MASCULINO",30299,"MG",2015
"(40,50]","FEMININO",73600,"MG",2015
"(40,50]","MASCULINO",67447,"MG",2015
"(50,60]","FEMININO",75682,"MG",2015
"(50,60]","MASCULINO",85079,"MG",2015
"(60,70]","FEMININO",69580,"MG",2015
"(60,70]","MASCULINO",81519,"MG",2015
"(70,80]","FEMININO",63854,"MG",2015
"(70,80]","MASCULINO",64169,"MG",2015
"(80,Inf]","FEMININO",50999,"MG",2015
"(80,Inf]","MASCULINO",39354,"MG",2015
NA,"FEMININO",7170,"MG",2015
NA,"MASCULINO",8196,"MG",2015
