"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",2873,"ES",2018
"(0,1]","MASCULINO",3510,"ES",2018
"(1,5]","FEMININO",6755,"ES",2018
"(1,5]","MASCULINO",8531,"ES",2018
"(5,10]","FEMININO",4040,"ES",2018
"(5,10]","MASCULINO",5579,"ES",2018
"(10,15]","FEMININO",3761,"ES",2018
"(10,15]","MASCULINO",3478,"ES",2018
"(15,20]","FEMININO",13621,"ES",2018
"(15,20]","MASCULINO",4419,"ES",2018
"(20,25]","FEMININO",16599,"ES",2018
"(20,25]","MASCULINO",5099,"ES",2018
"(25,30]","FEMININO",15022,"ES",2018
"(25,30]","MASCULINO",5075,"ES",2018
"(30,35]","FEMININO",13042,"ES",2018
"(30,35]","MASCULINO",5298,"ES",2018
"(35,40]","FEMININO",10462,"ES",2018
"(35,40]","MASCULINO",5969,"ES",2018
"(40,50]","FEMININO",14623,"ES",2018
"(40,50]","MASCULINO",12847,"ES",2018
"(50,60]","FEMININO",15369,"ES",2018
"(50,60]","MASCULINO",16860,"ES",2018
"(60,70]","FEMININO",14148,"ES",2018
"(60,70]","MASCULINO",16907,"ES",2018
"(70,80]","FEMININO",10459,"ES",2018
"(70,80]","MASCULINO",11203,"ES",2018
"(80,Inf]","FEMININO",7990,"ES",2018
"(80,Inf]","MASCULINO",6334,"ES",2018
NA,"FEMININO",1208,"ES",2018
NA,"MASCULINO",1419,"ES",2018
