"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",11062,"MG",2017
"(0,1]","MASCULINO",13638,"MG",2017
"(1,5]","FEMININO",23665,"MG",2017
"(1,5]","MASCULINO",29758,"MG",2017
"(5,10]","FEMININO",16087,"MG",2017
"(5,10]","MASCULINO",21815,"MG",2017
"(10,15]","FEMININO",15535,"MG",2017
"(10,15]","MASCULINO",16097,"MG",2017
"(15,20]","FEMININO",65515,"MG",2017
"(15,20]","MASCULINO",21023,"MG",2017
"(20,25]","FEMININO",81428,"MG",2017
"(20,25]","MASCULINO",23457,"MG",2017
"(25,30]","FEMININO",73651,"MG",2017
"(25,30]","MASCULINO",23880,"MG",2017
"(30,35]","FEMININO",61432,"MG",2017
"(30,35]","MASCULINO",26051,"MG",2017
"(35,40]","FEMININO",48713,"MG",2017
"(35,40]","MASCULINO",28661,"MG",2017
"(40,50]","FEMININO",69526,"MG",2017
"(40,50]","MASCULINO",64572,"MG",2017
"(50,60]","FEMININO",74586,"MG",2017
"(50,60]","MASCULINO",85960,"MG",2017
"(60,70]","FEMININO",72779,"MG",2017
"(60,70]","MASCULINO",86589,"MG",2017
"(70,80]","FEMININO",63713,"MG",2017
"(70,80]","MASCULINO",66490,"MG",2017
"(80,Inf]","FEMININO",54427,"MG",2017
"(80,Inf]","MASCULINO",41680,"MG",2017
NA,"FEMININO",7712,"MG",2017
NA,"MASCULINO",8925,"MG",2017
