"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",3134,"AM",2019
"(0,1]","MASCULINO",3563,"AM",2019
"(1,5]","FEMININO",5640,"AM",2019
"(1,5]","MASCULINO",6879,"AM",2019
"(5,10]","FEMININO",4046,"AM",2019
"(5,10]","MASCULINO",5594,"AM",2019
"(10,15]","FEMININO",6276,"AM",2019
"(10,15]","MASCULINO",3428,"AM",2019
"(15,20]","FEMININO",24151,"AM",2019
"(15,20]","MASCULINO",3290,"AM",2019
"(20,25]","FEMININO",25106,"AM",2019
"(20,25]","MASCULINO",3589,"AM",2019
"(25,30]","FEMININO",18918,"AM",2019
"(25,30]","MASCULINO",3506,"AM",2019
"(30,35]","FEMININO",14065,"AM",2019
"(30,35]","MASCULINO",3671,"AM",2019
"(35,40]","FEMININO",9556,"AM",2019
"(35,40]","MASCULINO",3802,"AM",2019
"(40,50]","FEMININO",9168,"AM",2019
"(40,50]","MASCULINO",7027,"AM",2019
"(50,60]","FEMININO",6575,"AM",2019
"(50,60]","MASCULINO",7856,"AM",2019
"(60,70]","FEMININO",6064,"AM",2019
"(60,70]","MASCULINO",7920,"AM",2019
"(70,80]","FEMININO",4444,"AM",2019
"(70,80]","MASCULINO",5433,"AM",2019
"(80,Inf]","FEMININO",3233,"AM",2019
"(80,Inf]","MASCULINO",3070,"AM",2019
NA,"FEMININO",2035,"AM",2019
NA,"MASCULINO",2164,"AM",2019
