"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",7779,"RJ",2014
"(0,1]","MASCULINO",9248,"RJ",2014
"(1,5]","FEMININO",16932,"RJ",2014
"(1,5]","MASCULINO",20999,"RJ",2014
"(5,10]","FEMININO",10870,"RJ",2014
"(5,10]","MASCULINO",15267,"RJ",2014
"(10,15]","FEMININO",12259,"RJ",2014
"(10,15]","MASCULINO",10592,"RJ",2014
"(15,20]","FEMININO",52412,"RJ",2014
"(15,20]","MASCULINO",11817,"RJ",2014
"(20,25]","FEMININO",52351,"RJ",2014
"(20,25]","MASCULINO",12542,"RJ",2014
"(25,30]","FEMININO",41427,"RJ",2014
"(25,30]","MASCULINO",13413,"RJ",2014
"(30,35]","FEMININO",33826,"RJ",2014
"(30,35]","MASCULINO",15287,"RJ",2014
"(35,40]","FEMININO",25001,"RJ",2014
"(35,40]","MASCULINO",15566,"RJ",2014
"(40,50]","FEMININO",40639,"RJ",2014
"(40,50]","MASCULINO",38085,"RJ",2014
"(50,60]","FEMININO",42701,"RJ",2014
"(50,60]","MASCULINO",50898,"RJ",2014
"(60,70]","FEMININO",37800,"RJ",2014
"(60,70]","MASCULINO",45168,"RJ",2014
"(70,80]","FEMININO",29935,"RJ",2014
"(70,80]","MASCULINO",29216,"RJ",2014
"(80,Inf]","FEMININO",21915,"RJ",2014
"(80,Inf]","MASCULINO",14273,"RJ",2014
NA,"FEMININO",6158,"RJ",2014
NA,"MASCULINO",6708,"RJ",2014
