"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",1462,"RN",2020
"(0,1]","MASCULINO",1685,"RN",2020
"(1,5]","FEMININO",2854,"RN",2020
"(1,5]","MASCULINO",3814,"RN",2020
"(5,10]","FEMININO",2084,"RN",2020
"(5,10]","MASCULINO",3108,"RN",2020
"(10,15]","FEMININO",2846,"RN",2020
"(10,15]","MASCULINO",2472,"RN",2020
"(15,20]","FEMININO",10799,"RN",2020
"(15,20]","MASCULINO",2618,"RN",2020
"(20,25]","FEMININO",14811,"RN",2020
"(20,25]","MASCULINO",3606,"RN",2020
"(25,30]","FEMININO",13255,"RN",2020
"(25,30]","MASCULINO",3504,"RN",2020
"(30,35]","FEMININO",11911,"RN",2020
"(30,35]","MASCULINO",3900,"RN",2020
"(35,40]","FEMININO",8671,"RN",2020
"(35,40]","MASCULINO",4245,"RN",2020
"(40,50]","FEMININO",9218,"RN",2020
"(40,50]","MASCULINO",8692,"RN",2020
"(50,60]","FEMININO",8969,"RN",2020
"(50,60]","MASCULINO",10912,"RN",2020
"(60,70]","FEMININO",8233,"RN",2020
"(60,70]","MASCULINO",9706,"RN",2020
"(70,80]","FEMININO",7146,"RN",2020
"(70,80]","MASCULINO",7679,"RN",2020
"(80,Inf]","FEMININO",5756,"RN",2020
"(80,Inf]","MASCULINO",4495,"RN",2020
NA,"FEMININO",1305,"RN",2020
NA,"MASCULINO",1414,"RN",2020
