"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",10708,"BA",2017
"(0,1]","MASCULINO",12713,"BA",2017
"(1,5]","FEMININO",24829,"BA",2017
"(1,5]","MASCULINO",32264,"BA",2017
"(5,10]","FEMININO",16595,"BA",2017
"(5,10]","MASCULINO",22971,"BA",2017
"(10,15]","FEMININO",17252,"BA",2017
"(10,15]","MASCULINO",14440,"BA",2017
"(15,20]","FEMININO",61490,"BA",2017
"(15,20]","MASCULINO",15048,"BA",2017
"(20,25]","FEMININO",67805,"BA",2017
"(20,25]","MASCULINO",15078,"BA",2017
"(25,30]","FEMININO",61790,"BA",2017
"(25,30]","MASCULINO",15222,"BA",2017
"(30,35]","FEMININO",53773,"BA",2017
"(30,35]","MASCULINO",18320,"BA",2017
"(35,40]","FEMININO",38946,"BA",2017
"(35,40]","MASCULINO",19023,"BA",2017
"(40,50]","FEMININO",45828,"BA",2017
"(40,50]","MASCULINO",35499,"BA",2017
"(50,60]","FEMININO",37527,"BA",2017
"(50,60]","MASCULINO",40650,"BA",2017
"(60,70]","FEMININO",35807,"BA",2017
"(60,70]","MASCULINO",40247,"BA",2017
"(70,80]","FEMININO",31254,"BA",2017
"(70,80]","MASCULINO",31375,"BA",2017
"(80,Inf]","FEMININO",25003,"BA",2017
"(80,Inf]","MASCULINO",19533,"BA",2017
NA,"FEMININO",5012,"BA",2017
NA,"MASCULINO",5303,"BA",2017
