"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",1830,"RO",2018
"(0,1]","MASCULINO",2318,"RO",2018
"(1,5]","FEMININO",3922,"RO",2018
"(1,5]","MASCULINO",4707,"RO",2018
"(5,10]","FEMININO",2925,"RO",2018
"(5,10]","MASCULINO",3914,"RO",2018
"(10,15]","FEMININO",2522,"RO",2018
"(10,15]","MASCULINO",2274,"RO",2018
"(15,20]","FEMININO",9351,"RO",2018
"(15,20]","MASCULINO",2455,"RO",2018
"(20,25]","FEMININO",11360,"RO",2018
"(20,25]","MASCULINO",3019,"RO",2018
"(25,30]","FEMININO",9416,"RO",2018
"(25,30]","MASCULINO",2877,"RO",2018
"(30,35]","FEMININO",6813,"RO",2018
"(30,35]","MASCULINO",3198,"RO",2018
"(35,40]","FEMININO",5010,"RO",2018
"(35,40]","MASCULINO",3052,"RO",2018
"(40,50]","FEMININO",6194,"RO",2018
"(40,50]","MASCULINO",6088,"RO",2018
"(50,60]","FEMININO",4888,"RO",2018
"(50,60]","MASCULINO",6409,"RO",2018
"(60,70]","FEMININO",4443,"RO",2018
"(60,70]","MASCULINO",5996,"RO",2018
"(70,80]","FEMININO",3474,"RO",2018
"(70,80]","MASCULINO",4478,"RO",2018
"(80,Inf]","FEMININO",2274,"RO",2018
"(80,Inf]","MASCULINO",2683,"RO",2018
NA,"FEMININO",738,"RO",2018
NA,"MASCULINO",958,"RO",2018
