"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",360,"AC",2017
"(0,1]","MASCULINO",402,"AC",2017
"(1,5]","FEMININO",842,"AC",2017
"(1,5]","MASCULINO",1016,"AC",2017
"(5,10]","FEMININO",690,"AC",2017
"(5,10]","MASCULINO",952,"AC",2017
"(10,15]","FEMININO",1466,"AC",2017
"(10,15]","MASCULINO",763,"AC",2017
"(15,20]","FEMININO",6028,"AC",2017
"(15,20]","MASCULINO",1055,"AC",2017
"(20,25]","FEMININO",5683,"AC",2017
"(20,25]","MASCULINO",1054,"AC",2017
"(25,30]","FEMININO",4587,"AC",2017
"(25,30]","MASCULINO",1039,"AC",2017
"(30,35]","FEMININO",3699,"AC",2017
"(30,35]","MASCULINO",1170,"AC",2017
"(35,40]","FEMININO",2385,"AC",2017
"(35,40]","MASCULINO",1136,"AC",2017
"(40,50]","FEMININO",2432,"AC",2017
"(40,50]","MASCULINO",1962,"AC",2017
"(50,60]","FEMININO",1523,"AC",2017
"(50,60]","MASCULINO",1617,"AC",2017
"(60,70]","FEMININO",1246,"AC",2017
"(60,70]","MASCULINO",1499,"AC",2017
"(70,80]","FEMININO",971,"AC",2017
"(70,80]","MASCULINO",1010,"AC",2017
"(80,Inf]","FEMININO",625,"AC",2017
"(80,Inf]","MASCULINO",729,"AC",2017
NA,"FEMININO",542,"AC",2017
NA,"MASCULINO",346,"AC",2017
