"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",6621,"MA",2017
"(0,1]","MASCULINO",8031,"MA",2017
"(1,5]","FEMININO",14245,"MA",2017
"(1,5]","MASCULINO",17488,"MA",2017
"(5,10]","FEMININO",10741,"MA",2017
"(5,10]","MASCULINO",14253,"MA",2017
"(10,15]","FEMININO",11804,"MA",2017
"(10,15]","MASCULINO",10285,"MA",2017
"(15,20]","FEMININO",40698,"MA",2017
"(15,20]","MASCULINO",10913,"MA",2017
"(20,25]","FEMININO",40621,"MA",2017
"(20,25]","MASCULINO",11016,"MA",2017
"(25,30]","FEMININO",34296,"MA",2017
"(25,30]","MASCULINO",11290,"MA",2017
"(30,35]","FEMININO",25665,"MA",2017
"(30,35]","MASCULINO",11890,"MA",2017
"(35,40]","FEMININO",17990,"MA",2017
"(35,40]","MASCULINO",10966,"MA",2017
"(40,50]","FEMININO",23896,"MA",2017
"(40,50]","MASCULINO",18586,"MA",2017
"(50,60]","FEMININO",19529,"MA",2017
"(50,60]","MASCULINO",17884,"MA",2017
"(60,70]","FEMININO",18644,"MA",2017
"(60,70]","MASCULINO",18748,"MA",2017
"(70,80]","FEMININO",14969,"MA",2017
"(70,80]","MASCULINO",15085,"MA",2017
"(80,Inf]","FEMININO",9408,"MA",2017
"(80,Inf]","MASCULINO",9165,"MA",2017
NA,"FEMININO",2120,"MA",2017
NA,"MASCULINO",2240,"MA",2017
