"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",2297,"DF",2013
"(0,1]","MASCULINO",2725,"DF",2013
"(1,5]","FEMININO",5106,"DF",2013
"(1,5]","MASCULINO",6294,"DF",2013
"(5,10]","FEMININO",4055,"DF",2013
"(5,10]","MASCULINO",5117,"DF",2013
"(10,15]","FEMININO",4263,"DF",2013
"(10,15]","MASCULINO",3559,"DF",2013
"(15,20]","FEMININO",15381,"DF",2013
"(15,20]","MASCULINO",3798,"DF",2013
"(20,25]","FEMININO",17628,"DF",2013
"(20,25]","MASCULINO",4568,"DF",2013
"(25,30]","FEMININO",16276,"DF",2013
"(25,30]","MASCULINO",4801,"DF",2013
"(30,35]","FEMININO",13421,"DF",2013
"(30,35]","MASCULINO",5042,"DF",2013
"(35,40]","FEMININO",8913,"DF",2013
"(35,40]","MASCULINO",4819,"DF",2013
"(40,50]","FEMININO",10941,"DF",2013
"(40,50]","MASCULINO",9531,"DF",2013
"(50,60]","FEMININO",8381,"DF",2013
"(50,60]","MASCULINO",8530,"DF",2013
"(60,70]","FEMININO",7053,"DF",2013
"(60,70]","MASCULINO",7352,"DF",2013
"(70,80]","FEMININO",5157,"DF",2013
"(70,80]","MASCULINO",5350,"DF",2013
"(80,Inf]","FEMININO",3055,"DF",2013
"(80,Inf]","MASCULINO",2343,"DF",2013
NA,"FEMININO",3466,"DF",2013
NA,"MASCULINO",3857,"DF",2013
