"categorias_idade","SEXO_TRAT","n","UF","ANO"
"(0,1]","FEMININO",1273,"PB",2020
"(0,1]","MASCULINO",1441,"PB",2020
"(1,5]","FEMININO",2542,"PB",2020
"(1,5]","MASCULINO",3084,"PB",2020
"(5,10]","FEMININO",1808,"PB",2020
"(5,10]","MASCULINO",2425,"PB",2020
"(10,15]","FEMININO",2965,"PB",2020
"(10,15]","MASCULINO",1963,"PB",2020
"(15,20]","FEMININO",13167,"PB",2020
"(15,20]","MASCULINO",2394,"PB",2020
"(20,25]","FEMININO",16347,"PB",2020
"(20,25]","MASCULINO",2911,"PB",2020
"(25,30]","FEMININO",14257,"PB",2020
"(25,30]","MASCULINO",2909,"PB",2020
"(30,35]","FEMININO",11954,"PB",2020
"(30,35]","MASCULINO",3413,"PB",2020
"(35,40]","FEMININO",8020,"PB",2020
"(35,40]","MASCULINO",3595,"PB",2020
"(40,50]","FEMININO",8588,"PB",2020
"(40,50]","MASCULINO",7574,"PB",2020
"(50,60]","FEMININO",7307,"PB",2020
"(50,60]","MASCULINO",8842,"PB",2020
"(60,70]","FEMININO",7149,"PB",2020
"(60,70]","MASCULINO",8294,"PB",2020
"(70,80]","FEMININO",6962,"PB",2020
"(70,80]","MASCULINO",6944,"PB",2020
"(80,Inf]","FEMININO",5990,"PB",2020
"(80,Inf]","MASCULINO",4508,"PB",2020
NA,"FEMININO",1850,"PB",2020
NA,"MASCULINO",1992,"PB",2020
